,material ids,formula,composition,structure,band gaps,theoretical,stable,density,vpa,packing fraction,structural complexity per atom,structural complexity per cell,max packing efficiency
10,mp-2771569,CdS,Cd1 S1,"Full Formula (Cd1 S1)
Reduced Formula: CdS
abc   :   4.261170   4.261170   5.804173
angles:  90.000000  90.000000 119.999996
pbc   :       True       True       True
Sites (2)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cd    0         0         0.442692        -0
  1  S     0.666667  0.333333  0.434308         0",1.4908000000000001,True,False,2.6285495980231803,45.63506094131268,0.2167995497374495,1.0,2.0,0.17094564697915623
11,mp-370,CdS,Cd1 S1,"Full Formula (Cd1 S1)
Reduced Formula: CdS
abc   :   3.893675   3.893675   3.893675
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Cd    0    0    0          -0
  1  S     0.5  0.5  0.5        -0",0.2793000000000001,False,False,5.74752285033426,20.87056010331035,0.47404864149996584,1.0,2.0,0.5235987755982988
12,mp-672,CdS,Cd2 S2,"Full Formula (Cd2 S2)
Reduced Formula: CdS
abc   :   4.168838   4.168838   6.779617
angles:  90.000000  90.000000 120.000001
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cd    0.666667  0.333333  0.500224        -0
  1  Cd    0.333333  0.666667  0.000224        -0
  2  S     0.666667  0.333333  0.876776         0
  3  S     0.333333  0.666667  0.376776         0",1.125,False,True,4.702284793707707,25.509731195687145,0.3878386874570576,1.0,4.0,0.3396353843352833
13,mp-1095440,CdS2,Cd4 S8,"Full Formula (Cd4 S8)
Reduced Formula: CdS2
abc   :   6.353451   6.353451   6.353451
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (12)
  #  SP            a         b         c    magmom
---  ----  ---------  --------  --------  --------
  0  Cd     0.5       0.5       0               -0
  1  Cd     0.5       0         0.5             -0
  2  Cd    -0         0.5       0.5             -0
  3  Cd    -0         0         0               -0
  4  S      0.094194  0.905806  0.405806         0
  5  S      0.905806  0.405806  0.094194         0
  6  S      0.405806  0.094194  0.905806         0
  7  S      0.594194  0.594194  0.594194         0
  8  S      0.905806  0.094194  0.594194         0
  9  S      0.094194  0.594194  0.905806         0
 10  S      0.594194  0.905806  0.094194         0
 11  S      0.405806  0.405806  0.405806         0",1.1625,False,False,4.572204074019703,21.37213056771995,0.37394667567108414,0.9182958340544896,11.019550008653875,0.30870641580683555
14,mp-1071319,ZnTe,Zn3 Te3,"Full Formula (Zn3 Te3)
Reduced Formula: ZnTe
abc   :   4.351767   4.351767   9.780184
angles:  90.000000  90.000000 119.999992
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Zn    0         0.476855  0.166667         0
  1  Zn    0.523145  0.523145  0.5              0
  2  Zn    0.476855  0         0.833333         0
  3  Te    0         0.491606  0.666667        -0
  4  Te    0.508394  0.508394  0               -0
  5  Te    0.491606  0         0.333333        -0",0.29490000000000016,False,False,5.994305328756802,26.73362192344895,0.40772692687244216,1.0,6.0,0.3836793094848806
15,mp-2176,ZnTe,Zn3 Te3,"Full Formula (Zn3 Te3)
Reduced Formula: ZnTe
abc   :   4.322813   4.322813  10.577501
angles:  90.000000  90.000000 119.999995
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Zn    0.666603  0.66733   0.693393        -0
  1  Zn    0.000727  0.333397  0.360059        -0
  2  Zn    0.33267   0.999273  0.026726        -0
  3  Te    0.667445  0.666871  0.443274         0
  4  Te    0.333129  0.000573  0.776607         0
  5  Te    0.999427  0.332555  0.109941         0",1.0732999999999997,False,True,5.616959252306423,28.52958071342576,0.3820602069307012,1.0,6.0,0.33985593079338644
16,mp-541441,ZnTe,Zn2 Te2,"Full Formula (Zn2 Te2)
Reduced Formula: ZnTe
abc   :   4.353277   4.353277   5.434806
angles:  90.000000  90.000000 100.942971
pbc   :       True       True       True
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Zn    0.630296  0.369704  0.25         0
  1  Zn    0.369704  0.630296  0.75         0
  2  Te    0.225043  0.774957  0.25        -0
  3  Te    0.774957  0.225043  0.75        -0",0.0,False,False,6.338837881636161,25.28057908168754,0.4311617022615283,1.0,4.0,0.41745779574008635
17,mp-571195,ZnTe,Zn3 Te3,"Full Formula (Zn3 Te3)
Reduced Formula: ZnTe
abc   :   4.372634   4.372634  10.704962
angles:  90.000000  90.000000 119.999998
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Zn    0.660588  0.639363  0.693165         0
  1  Zn    0.978775  0.339412  0.359832         0
  2  Zn    0.360637  0.021225  0.026499         0
  3  Te    0.647043  0.670733  0.443502        -0
  4  Te    0.329267  0.976309  0.776835        -0
  5  Te    0.023691  0.352957  0.110168        -0",1.069,False,False,5.424327600796479,29.542738592921552,0.36895758586271465,1.0,6.0,0.3357733569375886
18,mp-8884,ZnTe,Zn2 Te2,"Full Formula (Zn2 Te2)
Reduced Formula: ZnTe
abc   :   4.308040   4.308039   7.108674
angles:  90.000000  90.000000 120.000002
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Zn    0.333333  0.666667  0.001035        -0
  1  Zn    0.666667  0.333333  0.501035        -0
  2  Te    0.333333  0.666667  0.373965         0
  3  Te    0.666667  0.333333  0.873965         0",1.1002999999999998,True,False,5.610196464017319,28.56397157933915,0.3816002085263861,1.0,4.0,0.33966014072470074
19,mp-9281,ZnTe,Zn3 Te3,"Full Formula (Zn3 Te3)
Reduced Formula: ZnTe
abc   :   4.349028   4.349028   9.775960
angles:  90.000000  90.000000 120.000004
pbc   :       True       True       True
Sites (6)
  #  SP      a    b         c    magmom
---  ----  ---  ---  --------  --------
  0  Zn    0.5  0    0                0
  1  Zn    0    0.5  0.333333         0
  2  Zn    0.5  0.5  0.666667         0
  3  Te    0.5  0    0.5             -0
  4  Te    0    0.5  0.833333        -0
  5  Te    0.5  0.5  0.166667        -0",0.3205999999999998,True,False,6.004452679060092,26.688442880323336,0.4084171399543835,1.0,6.0,0.3935889405994771
20,mp-948,ZnTe,Zn1 Te1,"Full Formula (Zn1 Te1)
Reduced Formula: ZnTe
abc   :   4.080368   4.080368   4.080368
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Zn    0    0    0           0
  1  Te    0.5  0.5  0.5        -0",0.0,False,False,6.671808985491392,24.01889692903086,0.453810078923445,1.0,2.0,0.5235987755982988
21,mp-1206914,ZnTe2,Zn1 Te2,"Full Formula (Zn1 Te2)
Reduced Formula: ZnTe2
abc   :   4.186249   4.186249   5.199143
angles:  90.000000  90.000000 120.000012
pbc   :       True       True       True
Sites (3)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Zn    0         0         0                0
  1  Te    0.666667  0.333333  0.716003         0
  2  Te    0.333333  0.666667  0.283997         0",0.0,True,False,6.747026259379396,26.302144042765736,0.42194374331657547,0.9182958340544896,2.7548875021634687,0.45228155763185396
22,mp-1183651,Cd3Te,Cd3 Te1,"Full Formula (Cd3 Te1)
Reduced Formula: Cd3Te
abc   :   6.032688   6.032688   6.032688
angles: 135.943674 135.943674  64.067429
pbc   :       True       True       True
Sites (4)
  #  SP       a     b    c    magmom
---  ----  ----  ----  ---  --------
  0  Cd    0.75  0.25  0.5         0
  1  Cd    0.25  0.75  0.5         0
  2  Cd    0.5   0.5   0          -0
  3  Te    0     0     0           0",0.0,True,False,7.3703115655310265,26.18184282584208,0.5565845200547479,1.5,6.0,0.6552187713393831
23,mp-1008471,CdTe,Cd2 Te2,"Full Formula (Cd2 Te2)
Reduced Formula: CdTe
abc   :   4.606768   4.606768   5.776506
angles:  90.000000  90.000000  99.611680
pbc   :       True       True       True
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Cd    0.358202  0.641798  0.75         0
  1  Cd    0.641798  0.358202  0.25         0
  2  Te    0.777482  0.222518  0.75         0
  3  Te    0.222518  0.777482  0.25         0",0.0,False,False,6.594656599523121,30.217467422227312,0.4482932184093971,1.0,4.0,0.4452217281964933
24,mp-1066480,CdTe,Cd2 Te2,"Full Formula (Cd2 Te2)
Reduced Formula: CdTe
abc   :   4.355756   4.355756   6.090652
angles:  90.000000  90.000000  90.545394
pbc   :       True       True       True
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Cd    0.27703   0.72297   0.75         0
  1  Cd    0.72297   0.27703   0.25         0
  2  Te    0.766137  0.233863  0.75         0
  3  Te    0.233863  0.766137  0.25         0",0.0,False,False,6.898250538429776,28.887588214826746,0.46893100324445464,1.0,4.0,0.5028127857153397
25,mp-1226722,CdTe,Cd1 Te1,"Full Formula (Cd1 Te1)
Reduced Formula: CdTe
abc   :   4.527950   4.527950   4.527950
angles:  97.020482  97.020482 139.073600
pbc   :       True       True       True
Sites (2)
  #  SP       a     b    c    magmom
---  ----  ----  ----  ---  --------
  0  Cd    0.75  0.25  0.5         0
  1  Te    0     0     0           0",0.0,True,False,6.99492973506814,28.48832347204773,0.4755030858935163,1.0,2.0,0.5487974996984075
26,mp-12581,CdTe,Cd1 Te1,"Full Formula (Cd1 Te1)
Reduced Formula: CdTe
abc   :   3.094199   3.094199   6.372956
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Cd      0    0  0.5    -0.001
  1  Te      0    0  0       0.002",0.0,True,False,6.531949838797076,30.507555305042658,0.4440305225195247,1.0,2.0,0.5084355855767655
27,mp-12779,CdTe,Cd2 Te2,"Full Formula (Cd2 Te2)
Reduced Formula: CdTe
abc   :   4.633267   4.633267   7.602432
angles:  90.000000  90.000000 120.000000
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cd    0.333333  0.666667  0.000365         0
  1  Cd    0.666667  0.333333  0.500365         0
  2  Te    0.333333  0.666667  0.374635        -0
  3  Te    0.666667  0.333333  0.874635        -0",0.6185999999999998,False,False,5.639652793960689,35.33441299263348,0.38337373046824125,1.0,4.0,0.33967113303688384
28,mp-1492,CdTe,Cd3 Te3,"Full Formula (Cd3 Te3)
Reduced Formula: CdTe
abc   :   4.624669   4.624669  10.499976
angles:  90.000000  90.000000 120.000013
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cd    0         0.493627  0.666667        -0
  1  Cd    0.493627  0         0.333333        -0
  2  Cd    0.506373  0.506373  0               -0
  3  Te    0         0.497123  0.166667         0
  4  Te    0.497123  0         0.833333         0
  5  Te    0.502877  0.502877  0.5              0",0.021500000000000075,False,False,6.147822608776511,32.41372330300924,0.4179182254460034,1.0,6.0,0.39140255175853916
29,mp-2388,CdTe,Cd1 Te1,"Full Formula (Cd1 Te1)
Reduced Formula: CdTe
abc   :   4.336776   4.336776   4.336776
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Cd    0    0    0          -0
  1  Te    0.5  0.5  0.5         0",0.0,False,False,6.910256200990951,28.837399824378412,0.46974712718168504,1.0,2.0,0.5235987755982989
30,mp-2872104,CdTe,Cd3 Te3,"Full Formula (Cd3 Te3)
Reduced Formula: CdTe
abc   :   4.624026   4.624026  10.500072
angles:  90.000000  90.000000 120.000013
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cd    0.506117  0         0.333333         0
  1  Cd    0         0.506117  0.666667         0
  2  Cd    0.493883  0.493883  0                0
  3  Te    0.502643  0         0.833333         0
  4  Te    0         0.502643  0.166667         0
  5  Te    0.497357  0.497357  0.5              0",0.025500000000000078,True,False,6.149475065292471,32.405013247645186,0.4180305565490171,1.0,6.0,0.39141465171101925
31,mp-406,CdTe,Cd1 Te1,"Full Formula (Cd1 Te1)
Reduced Formula: CdTe
abc   :   4.641608   4.641609   4.641610
angles:  60.000008  60.000003  60.000011
pbc   :       True       True       True
Sites (2)
  #  SP       a      b     c    magmom
---  ----  ----  -----  ----  --------
  0  Cd    0     -0     0            0
  1  Te    0.25   0.25  0.25        -0",0.5846000000000002,False,True,5.636239502916919,35.355811415348164,0.3831417009145735,1.0,2.0,0.3400872322576065
32,mp-685146,CdTe,Cd2 Te2,"Full Formula (Cd2 Te2)
Reduced Formula: CdTe
abc   :   4.675752   4.675752   7.636903
angles:  90.000000  90.000000 119.357567
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cd    0.151527  0.848473  0.000173        -0
  1  Cd    0.848473  0.151527  0.500173        -0
  2  Te    0.81781   0.18219   0.124827        -0
  3  Te    0.18219   0.81781   0.624827        -0",1.4843000000000002,True,False,5.477521909147391,36.38028733834576,0.3723523565635299,1.0,4.0,0.33567510850890475
33,mp-1183665,Cd3Se,Cd3 Se1,"Full Formula (Cd3 Se1)
Reduced Formula: Cd3Se
abc   :   6.736729   6.736729   6.736729
angles: 144.729167 144.729167  50.738312
pbc   :       True       True       True
Sites (4)
  #  SP       a     b    c    magmom
---  ----  ----  ----  ---  --------
  0  Cd    0.75  0.25  0.5         0
  1  Cd    0.25  0.75  0.5         0
  2  Cd    0.5   0.5   0           0
  3  Se    0     0     0          -0",0.0,True,False,6.814105615987865,25.35566568428004,0.5242045341686017,1.5,6.0,0.49655528656778664
34,mp-1232349,Cd3Se4,Cd12 Se16,"Full Formula (Cd12 Se16)
Reduced Formula: Cd3Se4
abc   :   8.523385  13.586982   8.953104
angles: 119.671894  90.000000 108.279940
pbc   :       True       True       True
Sites (28)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cd    0.170964  0.463118  0.325504        -0
  1  Cd    0.074647  0.425847  0.780225        -0
  2  Cd    0.359821  0.768609  0.29669         -0
  3  Cd    0.256194  0.785775  0.812241        -0
  4  Cd    0.536128  0.104222  0.280682        -0
  5  Cd    0.463422  0.116946  0.816227        -0
  6  Cd    0.625488  0.463118  0.325504        -0
  7  Cd    0.684534  0.425847  0.780225        -0
  8  Cd    0.901428  0.104222  0.280682        -0
  9  Cd    0.986858  0.116946  0.816227        -0
 10  Cd    0.74212   0.768609  0.29669         -0
 11  Cd    0.862914  0.785775  0.812241        -0
 12  Se    0.126912  0.227344  0.150857         0
 13  Se    0.122472  0.213879  0.630274         0
 14  Se    0.094822  0.553021  0.139302         0
 15  Se    0.234017  0.56121   0.659377         0
 16  Se    0.113056  0.89278   0.675506         0
 17  Se    0.433764  0.227344  0.150857         0
 18  Se    0.42474   0.213879  0.630274         0
 19  Se    0.446148  0.558965  0.166019         0
 20  Se    0.322786  0.888082  0.153732         0
 21  Se    0.458345  0.891487  0.650419         0
 22  Se    0.777302  0.221271  0.150467         0
 23  Se    0.775066  0.216797  0.623887         0
 24  Se    0.791532  0.553021  0.139302         0
 25  Se    0.660526  0.56121   0.659377         0
 26  Se    0.898629  0.888082  0.153732         0
 27  Se    0.766475  0.891487  0.650419         0",0.45220000000000005,True,False,5.16326984961886,30.00460841472699,0.3441285589168215,3.950212064914748,110.60593781761294,0.3171720914684449
35,mp-1055,CdSe,Cd1 Se1,"Full Formula (Cd1 Se1)
Reduced Formula: CdSe
abc   :   4.064390   4.064390   4.064390
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Cd    0    0    0           0
  1  Se    0.5  0.5  0.5        -0",0.0,False,False,6.693510929408785,23.737842894833133,0.4627454466668349,1.0,2.0,0.5235987755982988
36,mp-1070,CdSe,Cd2 Se2,"Full Formula (Cd2 Se2)
Reduced Formula: CdSe
abc   :   4.346086   4.346085   7.089840
angles:  90.000000  90.000000 120.000000
pbc   :       True       True       True
Sites (4)
  #  SP           a         b          c    magmom
---  ----  --------  --------  ---------  --------
  0  Cd    0.666667  0.333333   0.499953         0
  1  Cd    0.333333  0.666667  -4.7e-05          0
  2  Se    0.666667  0.333333   0.875907        -0
  3  Se    0.333333  0.666667   0.375907        -0",0.5724,False,True,5.480139995990648,28.993695594163686,0.37886093815125327,1.0,4.0,0.33945959792251484
37,mp-2691,CdSe,Cd1 Se1,"Full Formula (Cd1 Se1)
Reduced Formula: CdSe
abc   :   4.342020   4.342019   4.342019
angles:  59.999996  60.000004  59.999990
pbc   :       True       True       True
Sites (2)
  #  SP       a     b      c    magmom
---  ----  ----  ----  -----  --------
  0  Cd    0     0     -0            0
  1  Se    0.25  0.25   0.25        -0",0.5096,False,False,5.489907312582963,28.942111735288634,0.37953618636208214,1.0,2.0,0.3400872514988427
38,mp-1095493,CdSe2,Cd4 Se8,"Full Formula (Cd4 Se8)
Reduced Formula: CdSe2
abc   :   6.746917   6.746917   6.746917
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (12)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cd    0.5       0.5       0               -0
  1  Cd    0.5       0         0.5             -0
  2  Cd    0         0.5       0.5             -0
  3  Cd    0         0         0               -0
  4  Se    0.102522  0.897478  0.397478         0
  5  Se    0.897478  0.397478  0.102522         0
  6  Se    0.397478  0.102522  0.897478         0
  7  Se    0.602522  0.602522  0.602522         0
  8  Se    0.897478  0.102522  0.602522         0
  9  Se    0.102522  0.602522  0.897478         0
 10  Se    0.602522  0.897478  0.102522         0
 11  Se    0.397478  0.397478  0.397478         0",0.6141999999999999,False,True,5.846404192801385,25.59380499018322,0.3690969193538301,0.9182958340544896,11.019550008653875,0.34626050483555376
39,mp-10281,ZnS,Zn4 S4,"Full Formula (Zn4 S4)
Reduced Formula: ZnS
abc   :   3.808950   3.808950  12.452599
angles:  90.000000  90.000000 120.000009
pbc   :       True       True       True
Sites (8)
  #  SP            a          b         c    magmom
---  ----  ---------  ---------  --------  --------
  0  Zn     0.666667   0.333333  0.749926        -0
  1  Zn     0.333333   0.666667  0.249925        -0
  2  Zn     0         -0         0.500001         0
  3  Zn    -0          0         1e-06            0
  4  S      0.666667   0.333333  0.937732         0
  5  S      0.333333   0.666667  0.437732         0
  6  S      0          0         0.687341         0
  7  S     -0          0         0.187341         0",2.0471,False,False,4.138059521422718,19.557401741060392,0.37057031135317386,2.0,16.0,0.33969825543589105
40,mp-10695,ZnS,Zn1 S1,"Full Formula (Zn1 S1)
Reduced Formula: ZnS
abc   :   3.809442   3.809444   3.809442
angles:  60.000010  60.000000  59.999999
pbc   :       True       True       True
Sites (2)
  #  SP        a      b      c    magmom
---  ----  -----  -----  -----  --------
  0  Zn    -0     -0     -0           -0
  1  S      0.25   0.25   0.25         0",2.0192,False,False,4.140649724985354,19.545167513335226,0.37080226851466597,1.0,2.0,0.3400872259568034
41,mp-1196782,ZnS,Zn18 S18,"Full Formula (Zn18 S18)
Reduced Formula: ZnS
abc   :   3.873980   3.873980  56.369115
angles:  88.030780  88.030780  60.000001
pbc   :       True       True       True
Sites (36)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Zn    0.999994  0.999994  1.8e-05          0
  1  Zn    0.944441  0.944441  0.166677         0
  2  Zn    0.888885  0.888885  0.333344         0
  3  Zn    0.833328  0.833328  0.500016         0
  4  Zn    0.777778  0.777778  0.666667         0
  5  Zn    0.722217  0.722217  0.833349         0
  6  Zn    0.648151  0.648151  0.055547         0
  7  Zn    0.592587  0.592587  0.222238         0
  8  Zn    0.537036  0.537036  0.388892         0
  9  Zn    0.481473  0.481473  0.555581         0
 10  Zn    0.407408  0.407408  0.777776         0
 11  Zn    0.351849  0.351849  0.944454         0
 12  Zn    0.296299  0.296299  0.111102         0
 13  Zn    0.240738  0.240738  0.277787         0
 14  Zn    0.185187  0.185187  0.444439        -0
 15  Zn    0.129626  0.129626  0.611122        -0
 16  Zn    0.092585  0.092585  0.722244         0
 17  Zn    0.037035  0.037035  0.888895        -0
 18  S     0.986118  0.986118  0.041645         0
 19  S     0.930562  0.930562  0.208314        -0
 20  S     0.875009  0.875009  0.374972         0
 21  S     0.819457  0.819457  0.541629        -0
 22  S     0.763885  0.763885  0.708344         0
 23  S     0.708349  0.708349  0.874954        -0
 24  S     0.63427   0.63427   0.097191        -0
 25  S     0.578712  0.578712  0.263865        -0
 26  S     0.523161  0.523161  0.430517        -0
 27  S     0.467607  0.467607  0.597178         0
 28  S     0.39353   0.39353   0.819409        -0
 29  S     0.337961  0.337961  0.986117         0
 30  S     0.282418  0.282418  0.152745        -0
 31  S     0.226861  0.226861  0.319418         0
 32  S     0.171312  0.171312  0.486064        -0
 33  S     0.11577   0.11577   0.652689         0
 34  S     0.07871   0.07871   0.763869        -0
 35  S     0.023179  0.023179  0.930463         0",1.9863999999999997,False,False,3.979843096537789,20.334895252349995,0.3564017597585762,5.1699250014423095,186.11730005192314,0.331811244229234
